RUN,"Número de estudiante","sigla curso","Periodo curso",Calificación,Nota
16371963,3288,DV024091,2022-02,B,5
12621072,3311,DV024091,2022-02,B,5
20500514,3323,DV024091,2022-02,B,5
19174717,3287,DV024091,2022-02,MB,6
12803879,3329,DV024091,2023-01,SO,6
19288679,4699,HF024092,2022-02,SO,7
17688229,4684,HF024092,2022-02,SO,7
17625037,4693,HF024092,2022-02,MB,6
15651143,4719,HF024092,2022-02,SO,7
14027225,4662,HF024092,2022-02,SO,7
16793490,4691,HF024092,2022-02,SO,7
14136394,4715,HF024092,2022-02,SO,7
20128004,4728,HF024092,2022-02,SO,7
18921423,4717,HF024092,2022-02,SO,7
15015147,4692,HF024092,2022-02,B,5
16200509,4736,HF024092,2022-02,MB,6
20218213,4737,HF024092,2022-02,SU,4
15015904,4732,HF024092,2022-02,B,5
16799074,4753,HF024092,2022-02,SO,6
13012079,4707,HF024092,2022-02,SO,6
20666061,4723,HF024092,2022-02,SU,4
17146229,4675,HF024092,2022-02,SU,4
16914961,4725,HF024092,2022-02,SU,4
19924599,4666,HF024092,2022-02,SU,4
14144722,4756,HF024092,2022-02,B,5
13672735,4703,HF024092,2022-02,SU,4
13961779,4704,HF024092,2022-02,SU,4
13292269,4680,HF024092,2022-02,SO,6
15593391,4758,HF024092,2022-02,SU,4
17115634,4757,HF024092,2022-02,SU,4
12494303,4761,HF024092,2022-02,SU,4
16051950,4708,HF024092,2022-02,SO,6
16168613,4705,HF024092,2022-02,SU,4
16076562,4696,HF024092,2022-02,SU,4
12692893,4695,HF024092,2023-01,SU,4
13736947,4682,HF024092,2023-01,SO,6
17515183,4659,HF024092,2023-01,SU,4
15172693,4688,HF024092,2023-02,SU,4
14148034,4686,HF024092,2023-02,SU,4
15364053,1922,DS034092,2022-02,SO,7
21063946,1828,DS034092,2022-02,SO,7
19371480,1894,DS034092,2022-02,B,5
18655435,1863,DS034092,2022-02,SO,7
13294482,1836,DS034092,2022-02,SO,7
12398424,1879,DS034092,2022-02,SO,7
17351576,1908,DS034092,2022-02,MB,6
14689570,1822,DS034092,2023-02,SO,7
15458303,1884,DS034092,2023-02,SU,4
14818308,3318,DV024092,2023-02,MB,6
19555883,1923,DS034094,2023-02,MB,6
16842399,4749,HF024497,2022-02,SO,7
15388887,1881,DS034092,2022-02,SO,6
19768510,1843,DS034092,2022-02,B,5
20704812,1917,DS034092,2022-02,SO,6
19906396,1919,DS034092,2022-02,B,5
14674005,1852,DS034092,2022-02,B,5
14953803,1829,DS034092,2022-02,B,5
12382964,1854,DS034092,2022-02,B,5
19787701,1833,DS034092,2022-02,B,5
18705787,1949,DS034092,2022-02,SO,6
15525583,1872,DS034092,2022-02,MB,6
17484324,1823,DS034092,2022-02,SO,6
18993834,1915,DS034092,2022-02,B,5
20920965,1869,DS034092,2022-02,MB,6
19513765,1916,DS034092,2022-02,MB,6
20974509,1866,DS034092,2022-02,MB,6
14344414,1839,DS034092,2022-02,MB,6
20821607,1847,DS034092,2022-02,B,5
12969119,1832,DS034092,2022-02,B,5
20016859,1878,DS034092,2022-02,SO,6
15877290,1914,DS034092,2022-02,SO,6
18568142,1928,DS034092,2022-02,B,5
13432731,1899,DS034092,2022-02,B,5
20621842,1870,DS034092,2022-02,SU,4
17080461,1934,DS034092,2023-02,SU,4
18063419,1846,DS034092,2023-02,MB,6
17054105,1888,DS034092,2023-02,SU,4
18726407,3345,DV023450,2022-01,B,5
14144722,4756,HF024497,2022-02,MB,6
13566096,4747,HF024497,2022-02,MB,6
12728969,3303,DV023450,2022-01,B,5
16200509,4736,HF024497,2022-02,MB,6
17362755,4741,HF024497,2022-02,SO,7
15424667,3280,DV023450,2022-01,B,5
21400465,3332,DV024092,2023-02,B,5
20510258,3274,DV024092,2023-02,B,5
21536771,3281,DV024092,2023-02,B,5
19264522,3337,DV024092,2023-02,B,5
18500168,3278,DV024092,2023-02,B,5
13592855,3338,DV024092,2023-02,B,5
13228867,3322,DV024092,2023-02,B,5
15051175,3292,DV024092,2023-02,B,5
18373402,3277,DV023450,2022-01,SU,4
16239963,3276,DV024092,2023-02,SU,4
15612798,3302,DV023450,2022-01,SU,4
16020476,3328,DV024092,2023-02,SU,4
15062607,3300,DV023450,2022-01,SU,4
16944196,3330,DV024092,2023-02,MB,6
16371963,3288,DV024092,2023-02,MB,6
12621072,3311,DV024092,2023-02,B,5
17192328,3286,DV024092,2023-02,B,5
18726407,3345,DV023451,2022-01,B,5
13769684,3341,DV023451,2022-01,I,3
12728969,3303,DV023451,2022-01,B,5
19792735,3290,DV023451,2022-01,I,3
14953803,1829,DS034094,2023-01,B,5
18952052,1947,DS034094,2023-01,B,5
16384338,1844,DS034094,2023-01,SU,4
15222517,1841,DS034094,2023-01,MB,6
15424667,3280,DV023451,2022-01,I,3
15424667,3280,DV023451,2022-01,B,5
16020476,3328,DV023451,2022-01,I,3
16944196,3330,DV023451,2022-01,I,3
12621072,3311,DV023451,2022-01,I,3
19768510,1843,DS034094,2023-02,B,5
18373402,3277,DV023451,2022-01,I,3
18373402,3277,DV023451,2022-01,SU,4
20429879,1889,DS034094,2023-02,MB,6
15090599,1877,DS034094,2023-02,B,5
15612798,3302,DV023451,2022-01,SU,4
19174717,3287,DV023451,2022-01,I,3
14012174,1831,DS034094,2023-02,B,5
15062607,3300,DV023451,2022-01,SU,4
16354122,1933,DS034094,2023-02,MB,6
20621842,1870,DS034094,2023-02,B,5
17531008,3297,DV023453,2022-01,I,3
12803879,3329,DV023453,2022-01,I,3
19264522,3337,DV023453,2022-01,I,3
18726407,3345,DV023453,2022-01,B,5
13769684,3341,DV023453,2022-01,M,2
17430884,3320,DV023453,2022-01,I,3
12728969,3303,DV023453,2022-01,SU,4
16540964,3310,DV023453,2022-01,NP,
19792735,3290,DV023453,2022-01,I,3
16004013,3339,DV023453,2022-01,M,2
15424667,3280,DV023453,2022-01,SU,4
16020476,3328,DV023453,2022-01,I,3
16020476,3328,DV023453,2022-01,M,2
19683695,3305,DV023453,2022-01,I,3
19683695,3305,DV023453,2022-01,M,2
14266873,3319,DV023453,2022-01,I,3
12621072,3311,DV023453,2022-01,M,2
18373402,3277,DV023453,2022-01,I,3
18373402,3277,DV023453,2022-01,SU,4
15612798,3302,DV023453,2022-01,M,2
15062607,3300,DV023453,2022-01,SU,4
15062607,3300,DV023453,2022-01,I,3
18055279,4679,HF024497,2022-02,B,5
17688229,4684,HF024497,2022-02,SO,6
19407228,4697,HF024497,2022-02,B,5
17625037,4693,HF024497,2022-02,B,5
17146229,4675,HF024497,2022-02,SO,6
16793490,4691,HF024497,2022-02,B,5
21368035,4744,HF024497,2022-02,B,5
18317636,3308,DV024497,2022-02,MB,6
13012079,4707,HF024497,2023-02,SO,6
20128004,4728,HF024497,2023-02,MB,6
13961779,4704,HF024497,2023-02,SU,4
13398806,4702,HF024497,2023-02,B,5
17531008,3297,DV024497,2023-01,B,5
16796312,3335,DV024497,2023-01,B,5
15748352,3315,DV024497,2023-01,SU,4
15424667,3280,DV024497,2023-01,SU,4
19768510,1843,DS034497,2023-01,B,5
15090599,1877,DS034497,2023-01,B,5
20621842,1870,DS034497,2023-01,B,5
17484267,4669,HF023977,2023-01,MB,6
19908714,4687,HF023977,2023-02,MB,6
16010956,4752,HF023977,2023-02,MB,6
19408995,4729,HF023977,2023-02,SU,4
16924358,4760,HF023977,2023-02,B,5
14193956,1943,DS033977,2023-02,B,5
21400465,3332,DV024497,2022-02,MB,6
20510258,3274,DV024497,2022-02,SU,4
21536771,3281,DV024497,2022-02,SO,6
19264522,3337,DV024497,2022-02,B,5
15273169,3275,DV024497,2022-02,MB,6
18500168,3278,DV024497,2022-02,B,5
17430884,3320,DV024497,2022-02,B,5
16540964,3310,DV024497,2022-02,B,5
13592855,3338,DV024497,2022-02,B,5
13228867,3322,DV024497,2022-02,B,5
15051175,3292,DV024497,2022-02,B,5
20320470,3307,DV024497,2022-02,B,5
16239963,3276,DV024497,2022-02,B,5
16944196,3330,DV024497,2022-02,B,5
14266873,3319,DV024497,2022-02,B,5
16371963,3288,DV024497,2022-02,SU,4
17192328,3286,DV024497,2022-02,SU,4
20500514,3323,DV024497,2022-02,B,5
19174717,3287,DV024497,2022-02,SO,6
21468631,4709,HF023977,2022-02,MB,6
13769684,3341,DV024497,2023-01,B,5
18726407,3345,DV024090,2022-01,MB,6
14480607,3340,DV024497,2023-02,SO,6
13012079,4707,HF023977,2023-01,MB,6
15424667,3280,DV024090,2022-01,B,5
18373402,3277,DV024090,2022-01,B,5
15612798,3302,DV024090,2022-01,SO,6
15062607,3300,DV024090,2022-01,B,5
15651143,4719,HF023977,2023-02,SO,7
20666061,4723,HF023977,2023-02,SO,7
21118385,4676,HF023977,2023-02,B,5
16914961,4725,HF023977,2023-02,B,5
15012517,4674,HF023977,2023-02,B,5
17515183,4659,HF023977,2023-02,SU,4
13174625,4754,HF023977,2023-02,B,5
15593391,4758,HF023977,2023-02,B,5
16168613,4705,HF023977,2023-02,SU,4
18726407,3345,DV024440,2022-01,B,5
13448753,4698,HF023977,2023-02,B,5
17430884,3320,DV024440,2022-01,I,3
16796312,3335,DV024440,2022-01,I,3
12728969,3303,DV024440,2022-01,B,5
16540964,3310,DV024440,2022-01,I,3
14818308,3318,DV024440,2022-01,I,3
16020476,3328,DV024440,2022-01,MM,1
19683695,3305,DV024440,2022-01,I,3
18373402,3277,DV024440,2022-01,SU,4
15612798,3302,DV024440,2022-01,I,3
15062607,3300,DV024440,2022-01,SU,4
13961779,4704,HF023977,2023-01,SU,4
19288679,4699,HF023977,2023-02,MB,6
16799074,4753,HF023977,2023-02,MB,6
20446781,4751,HF023977,2023-02,B,5
14136394,4715,HF023977,2023-02,B,5
18921423,4717,HF023977,2023-02,B,5
17115634,4757,HF023977,2023-02,B,5
16051950,4708,HF023977,2023-02,SO,6
14103202,4660,HF023977,2023-02,B,5
12803879,3329,DV023456,2022-02,M,2
12803879,3329,DV023456,2022-02,I,3
18726407,3345,DV023456,2022-02,B,5
18726407,3345,DV023456,2022-02,I,3
13769684,3341,DV023456,2022-02,M,2
13769684,3341,DV023456,2022-02,I,3
17430884,3320,DV023456,2022-02,I,3
12728969,3303,DV023456,2022-02,B,5
19792735,3290,DV023456,2022-02,M,2
19792735,3290,DV023456,2022-02,I,3
15748352,3315,DV023456,2022-02,MM,1
15748352,3315,DV023456,2022-02,I,3
15424667,3280,DV023456,2022-02,MM,1
15424667,3280,DV023456,2022-02,I,3
16020476,3328,DV023456,2022-02,M,2
16020476,3328,DV023456,2022-02,I,3
16944196,3330,DV023456,2022-02,I,3
19792735,3290,DV023977,2023-02,MB,6
18317636,3308,DV023456,2022-02,I,3
19683695,3305,DV023456,2022-02,MM,1
19683695,3305,DV023456,2022-02,I,3
14480607,3340,DV023977,2023-02,MB,6
14266873,3319,DV023456,2022-02,I,3
12621072,3311,DV023456,2022-02,I,3
18373402,3277,DV023456,2022-02,B,5
18373402,3277,DV023456,2022-02,I,3
15612798,3302,DV023456,2022-02,M,2
15612798,3302,DV023456,2022-02,I,3
15062607,3300,DV023456,2022-02,I,3
12803879,3329,DV023457,2022-02,I,3
18500168,3278,DV023457,2022-02,I,3
18726407,3345,DV023457,2022-02,SU,4
13769684,3341,DV023457,2022-02,I,3
17430884,3320,DV023457,2022-02,I,3
16796312,3335,DV023457,2022-02,I,3
13559697,4733,HF024148,2023-01,SU,4
16540964,3310,DV023457,2022-02,I,3
19792735,3290,DV023457,2022-02,I,3
13581545,4689,HF024148,2023-01,SU,4
13592855,3338,DV023457,2022-02,I,3
13228867,3322,DV023457,2022-02,NP,
13228867,3322,DV023457,2022-02,MM,1
15748352,3315,DV023457,2022-02,MM,1
15748352,3315,DV023457,2022-02,NP,
15424667,3280,DV023457,2022-02,MM,1
15424667,3280,DV023457,2022-02,NP,
19683695,3305,DV023457,2022-02,I,3
20429879,1889,DS033977,2023-02,B,5
18373402,3277,DV023457,2022-02,SU,4
18952052,1947,DS033977,2023-02,B,5
17192328,3286,DV023457,2022-02,I,3
15612798,3302,DV023457,2022-02,I,3
15062607,3300,DV023457,2022-02,B,5
13778717,1826,DS034148,2023-02,SO,7
18726407,3345,DV023458,2022-02,SU,4
14190421,1898,DS034148,2023-02,SU,4
17430884,3320,DV023458,2022-02,I,3
16796312,3335,DV023458,2022-02,I,3
12728969,3303,DV023458,2022-02,NP,
16540964,3310,DV023458,2022-02,I,3
19792735,3290,DV023458,2022-02,I,3
13228867,3322,DV023458,2022-02,MM,1
13228867,3322,DV023458,2022-02,I,3
15748352,3315,DV023458,2022-02,MM,1
15748352,3315,DV023458,2022-02,I,3
16239963,3276,DV023458,2022-02,I,3
15424667,3280,DV023458,2022-02,NP,
15424667,3280,DV023458,2022-02,MM,1
14818308,3318,DV023458,2022-02,I,3
16020476,3328,DV023458,2022-02,I,3
16944196,3330,DV023458,2022-02,I,3
18317636,3308,DV023458,2022-02,NP,
19683695,3305,DV023458,2022-02,I,3
14266873,3319,DV023458,2022-02,I,3
18373402,3277,DV023458,2022-02,B,5
17531008,3297,DV023977,2023-02,B,5
17192328,3286,DV023458,2022-02,I,3
16796312,3335,DV023977,2023-02,B,5
15612798,3302,DV023458,2022-02,SU,4
15062607,3300,DV023458,2022-02,I,3
15062607,3300,DV023458,2022-02,SU,4
12803879,3329,DV023459,2022-02,I,3
18726407,3345,DV023459,2022-02,SU,4
16004013,3339,DV023459,2022-02,I,3
15748352,3315,DV023459,2022-02,M,2
15424667,3280,DV023459,2022-02,MM,1
15424667,3280,DV023459,2022-02,NP,
18373402,3277,DV023459,2022-02,B,5
15612798,3302,DV023459,2022-02,SU,4
15062607,3300,DV023459,2022-02,SU,4
21368035,4744,HF024148,2022-02,MB,6
13398806,4702,HF024148,2022-02,MB,6
18055279,4679,HF024148,2023-01,B,5
19407228,4697,HF024148,2023-01,B,5
16076562,4696,HF024148,2023-01,SU,4
21118385,4676,HF024148,2023-02,B,5
17146229,4675,HF024148,2023-02,SU,4
20458341,4700,HF024148,2023-02,SU,4
13736947,4682,HF024148,2023-02,SO,7
15015147,4692,HF024148,2023-02,B,5
15593391,4758,HF024148,2023-02,SU,4
17957795,1883,DS034148,2023-02,SO,7
19371480,1894,DS034148,2023-02,SO,7
17280412,1941,DS034148,2023-02,MB,6
20635690,1859,DS034148,2023-02,SO,7
19555883,1923,DS034148,2023-02,SO,7
17484324,1823,DS034148,2023-02,SO,7
18762954,1900,DS034148,2023-02,SO,7
19513765,1916,DS034148,2023-02,SU,4
15222517,1841,DS034148,2023-02,SO,7
17080461,1934,DS034148,2023-01,SO,6
18063419,1846,DS034148,2023-01,SO,6
17054105,1888,DS034148,2023-01,SO,6
14689570,1822,DS034148,2023-01,SO,6
12969119,1832,DS034148,2023-02,SO,7
16261901,1925,DS034148,2023-02,SO,7
15364053,1922,DS034148,2023-02,B,5
20429879,1889,DS034148,2023-02,B,5
19906396,1919,DS034148,2023-02,B,5
14953803,1829,DS034148,2023-02,B,5
18952052,1947,DS034148,2023-02,B,5
20920965,1869,DS034148,2023-02,B,5
16384338,1844,DS034148,2023-02,B,5
17685495,1851,DS034148,2023-02,B,5
14344414,1839,DS034148,2023-02,SO,6
15498587,1906,DS034148,2023-02,SO,6
15273169,3275,DV024148,2023-01,MB,6
17430884,3320,DV024148,2023-01,SO,7
16540964,3310,DV024148,2023-01,SO,7
20320470,3307,DV024148,2023-01,SO,7
16944196,3330,DV024148,2023-01,SO,7
15612798,3302,DV024002,2022-02,B,5
15031687,3282,DV024148,2023-01,SO,7
15062607,3300,DV024148,2022-02,MB,6
18726407,3345,DV024091,2022-02,SU,4
16020476,3328,DV024148,2023-02,MB,6
12728969,3303,DV024091,2022-02,B,5
15748352,3315,DV024091,2022-02,MM,1
21400465,3332,DV024148,2024-01,SO,7
20510258,3274,DV024148,2024-01,SO,7
19264522,3337,DV024148,2024-01,SO,7
18373402,3277,DV024091,2022-02,B,5
13592855,3338,DV024148,2024-01,SO,7
15051175,3292,DV024148,2024-01,SO,7
16239963,3276,DV024148,2024-01,SO,7
16371963,3288,DV024148,2024-01,SO,7
17192328,3286,DV024148,2024-01,SO,7
17531008,3297,DV024148,2022-02,SO,6
13769684,3341,DV024148,2022-02,SO,6
19792735,3290,DV024148,2022-02,MB,6
16004013,3339,DV024148,2022-02,SO,6
19683695,3305,DV024148,2022-02,SO,6
21536771,3281,DV024148,2023-01,MB,6
18500168,3278,DV024148,2023-01,SO,6
13228867,3322,DV024148,2023-01,SO,6
14818308,3318,DV024148,2023-01,SO,6
12621072,3311,DV024148,2023-01,SO,6
14480607,3340,DV024148,2022-02,MM,1
15424667,3280,DV024148,2022-02,MB,6
20500514,3323,DV024148,2023-01,SO,6
15612798,3302,DV024148,2022-02,SO,6
18726407,3345,DV024148,2024-01,SO,7
18373402,3277,DV024148,2024-01,SO,7
18726407,3345,DV024497,2022-02,B,5
12728969,3303,DV024497,2022-02,B,5
15748352,3315,DV024497,2022-02,MM,1
16020476,3328,DV0210059,2022-02,I,3
17280412,1941,DS033506,2023-01,SO,7
16354122,1933,DS033506,2023-01,SO,7
14012174,1831,DS033506,2023-01,SO,6
20635690,1859,DS033506,2023-01,SO,6
18762954,1900,DS033506,2023-01,SO,6
12803879,3329,DV023456,2023-01,I,3
13769684,3341,DV023456,2023-01,M,2
13769684,3341,DV023456,2023-01,I,3
15748352,3315,DV023456,2023-01,NP,
15424667,3280,DV023456,2023-01,B,5
15612798,3302,DV023456,2023-01,I,3
15424667,3280,DV023457,2023-01,MB,6
16020476,3328,DV023457,2023-01,I,3
15424667,3280,DV023458,2023-01,SO,6
17531008,3297,DV023461,2023-01,I,3
19264522,3337,DV023461,2023-01,I,3
18500168,3278,DV023461,2023-01,I,3
19911332,4720,HF024093,2022-02,MB,6
18726407,3345,DV023461,2023-01,I,3
17430884,3320,DV023461,2023-01,I,3
16796312,3335,DV023461,2023-01,I,3
16004013,3339,DV023461,2023-01,I,3
13592855,3338,DV023461,2023-01,I,3
18778079,4694,HF024093,2023-02,B,5
16239963,3276,DV023461,2023-01,I,3
17326269,4742,HF024093,2023-02,SO,7
20425595,3283,DV023461,2023-01,I,3
18317636,3308,DV023461,2023-01,M,2
13559697,4733,HF024093,2023-02,SU,4
14266873,3319,DV023461,2023-01,I,3
17133626,4768,HF024093,2023-02,MB,6
13581545,4689,HF024093,2023-02,SU,4
12621072,3311,DV023461,2023-01,I,3
17192328,3286,DV023461,2023-01,I,3
15062607,3300,DV023461,2023-01,M,2
18726407,3345,DV023462,2023-01,NP,
13769684,3341,DV023462,2023-01,I,3
17430884,3320,DV023462,2023-01,I,3
16540964,3310,DV023462,2023-01,NP,
19792735,3290,DV023462,2023-01,I,3
16944196,3330,DV023462,2023-01,NP,
20425595,3283,DV023462,2023-01,NP,
19683695,3305,DV023462,2023-01,I,3
14266873,3319,DV023462,2023-01,I,3
14266873,3319,DV023462,2023-01,NP,
17192328,3286,DV023462,2023-01,MM,1
17192328,3286,DV023462,2023-01,NP,
15612798,3302,DV023462,2023-01,I,3
15062607,3300,DV023462,2023-01,I,3
12803879,3329,DV023463,2023-01,I,3
18726407,3345,DV023463,2023-01,I,3
17430884,3320,DV023463,2023-01,I,3
19792735,3290,DV023463,2023-01,I,3
13592855,3338,DV023463,2023-01,I,3
14480607,3340,DV023463,2023-01,I,3
14818308,3318,DV023463,2023-01,I,3
16944196,3330,DV023463,2023-01,I,3
20425595,3283,DV023463,2023-01,I,3
18317636,3308,DV023463,2023-01,I,3
14266873,3319,DV023463,2023-01,I,3
14266873,3319,DV023463,2023-01,MM,1
12621072,3311,DV023463,2023-01,I,3
17192328,3286,DV023463,2023-01,I,3
15612798,3302,DV023463,2023-01,I,3
15062607,3300,DV023463,2023-01,I,3
12803879,3329,DV023464,2023-01,I,3
19288679,4699,HF024093,2022-02,SO,6
13012079,4707,HF024093,2022-02,B,5
15273169,3275,DV023464,2023-01,I,3
15651143,4719,HF024093,2022-02,SO,6
18726407,3345,DV023464,2023-01,I,3
13769684,3341,DV023464,2023-01,I,3
19924599,4666,HF024093,2022-02,MB,6
16796312,3335,DV023464,2023-01,M,2
13292269,4680,HF024093,2022-02,B,5
18921423,4717,HF024093,2022-02,SO,6
19792735,3290,DV023464,2023-01,M,2
15593391,4758,HF024093,2022-02,B,5
16004013,3339,DV023464,2023-01,M,2
12494303,4761,HF024093,2022-02,MB,6
16051950,4708,HF024093,2022-02,SO,6
20218213,4737,HF024093,2022-02,B,5
16239963,3276,DV023464,2023-01,I,3
15424667,3280,DV023464,2023-01,B,5
14818308,3318,DV023464,2023-01,M,2
17591719,4671,HF024093,2023-01,SU,4
16020476,3328,DV023464,2023-01,I,3
16965405,4712,HF024093,2023-01,B,5
20425595,3283,DV023464,2023-01,I,3
20446781,4751,HF024093,2023-01,B,5
18317636,3308,DV023464,2023-01,I,3
14136394,4715,HF024093,2023-01,SO,6
14266873,3319,DV023464,2023-01,I,3
21368035,4744,HF024093,2023-01,B,5
20458341,4700,HF024093,2023-01,SO,6
15012517,4674,HF024093,2023-01,B,5
17192328,3286,DV023464,2023-01,I,3
20128004,4728,HF024093,2023-01,SO,6
15612798,3302,DV023464,2023-01,M,2
15062607,3300,DV023464,2023-01,I,3
16200509,4736,HF024093,2023-01,SO,6
17625037,4693,HF024093,2023-02,SO,6
16793490,4691,HF024093,2023-02,SO,6
14144722,4756,HF024093,2023-02,B,5
16168613,4705,HF024093,2023-02,B,5
15172693,4688,HF024093,2023-02,SO,6
16799074,4753,HF024093,2022-02,MB,6
20666061,4723,HF024093,2022-02,MB,6
14903433,4673,HF024093,2023-01,SO,7
17515183,4659,HF024093,2023-01,SO,7
13448753,4698,HF024093,2023-01,MB,6
14103202,4660,HF024093,2023-01,MB,6
15015904,4732,HF024093,2023-02,SO,7
18055279,4679,HF024093,2023-02,SO,7
17688229,4684,HF024093,2023-02,SO,7
19407228,4697,HF024093,2023-02,SO,7
12761626,4678,HF024093,2023-02,SO,7
16681577,4658,HF024093,2023-02,SO,7
12692893,4695,HF024093,2023-02,MB,6
15090599,1877,DS034093,2022-02,SU,4
16261901,1925,DS034093,2022-02,SU,4
21063946,1828,DS034093,2023-01,B,5
20429879,1889,DS034093,2023-01,SO,6
20704812,1917,DS034093,2023-01,SO,6
14674005,1852,DS034093,2023-01,B,5
12382964,1854,DS034093,2023-01,B,5
17484324,1823,DS034093,2023-01,B,5
18993834,1915,DS034093,2023-01,SO,6
18952052,1947,DS034093,2023-01,SO,6
20974509,1866,DS034093,2023-01,SO,6
12398424,1879,DS034093,2023-01,B,5
17024466,1932,DS034093,2023-01,B,5
20821607,1847,DS034093,2023-01,MB,6
20016859,1878,DS034093,2023-01,MB,6
15877290,1914,DS034093,2023-01,SO,6
17351576,1908,DS034093,2023-01,MB,6
13432731,1899,DS034093,2023-01,B,5
19326826,1845,DS034093,2023-02,SU,4
18672154,1927,DS034093,2023-02,SU,4
15222517,1841,DS034093,2022-02,MB,6
15388887,1881,DS034093,2023-01,MB,6
19787701,1833,DS034093,2023-01,MB,6
15525583,1872,DS034093,2023-01,MB,6
18655435,1863,DS034093,2023-01,SO,7
13294482,1836,DS034093,2023-01,SO,7
19683695,3305,DV023977,2023-01,I,3
15273169,3275,DV024093,2023-02,SO,6
16004013,3339,DV024093,2023-02,SO,6
14266873,3319,DV024000,2023-01,M,2
15062607,3300,DV024000,2023-01,MM,1
12803879,3329,DV024093,2023-02,MB,6
19174717,3287,DV024093,2023-02,SO,6
13769684,3341,DV024093,2023-02,SO,7
16540964,3310,DV024093,2023-02,SO,7
20320470,3307,DV024093,2023-02,SO,7
20425595,3283,DV024093,2023-02,MB,6
18726407,3345,DV024093,2023-02,SO,7
15424667,3280,DV024091,2023-01,B,5
19683695,3305,DV024091,2023-01,I,3
15612798,3302,DV024091,2023-01,MB,6
15612798,3302,DV024093,2023-02,MB,6
12803879,3329,DV024148,2023-01,MM,1
14480607,3340,DV024148,2023-01,MM,1
18778079,4694,HF024090,2022-01,MB,6
21578078,4670,HF024090,2022-01,B,5
12728969,3303,DV024090,2022-01,SO,7
15015904,4732,HF024090,2022-01,SU,4
16020476,3328,DV025152,2023-01,I,3
18055279,4679,HF024090,2022-01,MB,6
19288679,4699,HF024090,2022-01,SU,4
14903433,4673,HF024090,2022-01,MB,6
17591719,4671,HF024090,2022-01,B,5
16799074,4753,HF024090,2022-01,B,5
17688229,4684,HF024090,2022-01,SU,4
12761626,4678,HF024090,2022-01,B,5
17625037,4693,HF024090,2022-01,B,5
16681577,4658,HF024090,2022-01,B,5
20666061,4723,HF024090,2022-01,SU,4
21118385,4676,HF024090,2022-01,B,5
17146229,4675,HF024090,2022-01,B,5
14027225,4662,HF024090,2022-01,B,5
16914961,4725,HF024090,2022-01,B,5
16965405,4712,HF024090,2022-01,B,5
16793490,4691,HF024090,2022-01,B,5
19924599,4666,HF024090,2022-01,B,5
14144722,4756,HF024090,2022-01,B,5
20446781,4751,HF024090,2022-01,B,5
14136394,4715,HF024090,2022-01,B,5
13672735,4703,HF024090,2022-01,B,5
21368035,4744,HF024090,2022-01,B,5
12692893,4695,HF024090,2022-01,B,5
20458341,4700,HF024090,2022-01,B,5
15012517,4674,HF024090,2022-01,B,5
20128004,4728,HF024090,2022-01,MB,6
13961779,4704,HF024090,2022-01,B,5
13292269,4680,HF024090,2022-01,B,5
13174625,4754,HF024090,2022-01,B,5
15015147,4692,HF024090,2022-01,B,5
13566096,4747,HF024090,2022-01,B,5
15593391,4758,HF024090,2022-01,B,5
17115634,4757,HF024090,2022-01,B,5
12494303,4761,HF024090,2022-01,B,5
16200509,4736,HF024090,2022-01,SU,4
13398806,4702,HF024090,2022-01,B,5
16168613,4705,HF024090,2022-01,B,5
15172693,4688,HF024090,2022-01,B,5
13448753,4698,HF024090,2022-01,MB,6
14148034,4686,HF024090,2022-01,SU,4
17362755,4741,HF024090,2022-01,B,5
16076562,4696,HF024090,2022-01,SU,4
13769684,3341,DV023456,2023-02,I,3
16020476,3328,DV023456,2023-02,MM,1
19683695,3305,DV023456,2023-02,I,3
19683695,3305,DV023456,2023-02,MM,1
15612798,3302,DV023456,2023-02,I,3
16020476,3328,DV023457,2023-02,I,3
16020476,3328,DV023457,2023-02,MM,1
13012079,4707,HF024090,2022-01,MB,6
19407228,4697,HF024090,2022-01,MB,6
15651143,4719,HF024090,2022-01,MB,6
21468631,4709,HF024090,2022-01,MB,6
13736947,4682,HF024090,2022-01,MB,6
17515183,4659,HF024090,2022-01,SU,4
18921423,4717,HF024090,2022-01,MB,6
16051950,4708,HF024090,2022-01,MB,6
14103202,4660,HF024090,2022-01,B,5
20218213,4737,HF024090,2022-01,MB,6
15424667,3280,DV023459,2023-02,MM,1
15424667,3280,DV023461,2023-02,SU,4
15062607,3300,DV023461,2023-02,I,3
15424667,3280,DV023462,2023-02,I,3
16540964,3310,DV023463,2023-02,NP,
16020476,3328,DV023463,2023-02,I,3
15612798,3302,DV023463,2023-02,B,5
21536771,3281,DV023467,2023-02,I,3
15273169,3275,DV023467,2023-02,I,3
18726407,3345,DV023467,2023-02,SU,4
18726407,3345,DV023467,2023-02,I,3
17430884,3320,DV023467,2023-02,I,3
16004013,3339,DV023467,2023-02,I,3
16004013,3339,DV023467,2023-02,MM,1
13592855,3338,DV023467,2023-02,I,3
14480607,3340,DV023467,2023-02,I,3
20425595,3283,DV023467,2023-02,I,3
18317636,3308,DV023467,2023-02,MM,1
18317636,3308,DV023467,2023-02,I,3
14266873,3319,DV023467,2023-02,I,3
14266873,3319,DV023467,2023-02,NP,
12621072,3311,DV023467,2023-02,I,3
18726407,3345,DV023468,2023-02,SU,4
18726407,3345,DV023468,2023-02,NP,
16540964,3310,DV023468,2023-02,NP,
19792735,3290,DV023468,2023-02,MM,1
